Median_Household_Income_2018,Percent of Population Aged 60+,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019)
52010.0,28.4,43.3,35.4,6.9,11.3,3.4,9.831183072,19.02214561
50471.0,26.7,47.6,33.9,10.1,12.1,3.5,3.194340197,7.760247012
84381.0,13.6,33.6,28.0,4.1,8.2,2.2,42.78,70.31
39480.0,18.3,47.3,34.5,9.6,14.7,3.5,13.62904622,13.97315199
56978.0,23.6,47.6,37.9,7.3,10.1,3.1,9.318422009,16.59084266
41517.0,29.6,51.0,36.6,10.9,13.8,3.7,7.313591897,12.97449295
46638.0,34.3,45.7,33.8,8.6,13.5,3.6,0.716693257,1.541062784
80834.0,18.2,41.2,30.7,6.8,10.1,2.5,21.08863984,70.31
44132.0,24.0,54.5,38.7,12.6,15.0,3.7,5.81807826,12.13401221
101740.0,15.9,36.1,27.5,5.5,9.0,2.2,41.68077631,70.31
54292.0,24.4,45.2,34.2,8.7,11.3,3.3,35.18588126,60.10161755
50580.0,26.9,47.2,32.8,9.4,14.2,3.6,7.814556655,13.86321682
60627.0,26.4,47.9,37.8,7.9,11.9,3.4,1.632409157,4.135564114
51161.0,23.5,54.5,40.6,12.0,15.4,3.5,10.0601347,19.3856551
47205.0,25.1,45.4,33.8,10.2,13.6,3.5,2.337066353,18.84189858
63636.0,21.4,37.0,25.5,7.7,9.8,3.0,42.78,70.31
63261.0,22.8,45.9,35.3,7.2,11.5,3.2,0.6271733,1.621809369
44475.0,24.8,49.7,38.0,9.6,14.0,3.6,5.719543672,12.29839379
73971.0,20.3,38.1,32.1,5.9,9.6,2.7,42.78,70.31
49773.0,32.8,46.0,33.1,7.0,11.7,3.5,1.068241808,2.0669182
46818.0,33.4,44.8,33.5,8.0,12.4,3.3,0.499513482,1.074074061
42503.0,39.2,52.6,37.3,10.5,16.6,4.4,0.887997479,1.460796127
54552.0,26.0,46.7,34.3,9.3,11.2,3.2,1.879794492,4.566723857
68900.0,39.0,32.8,22.7,6.3,9.6,3.2,1.906703357,2.310615595
43000.0,36.9,52.2,37.7,9.7,14.0,4.0,6.440162049,11.46628852
27714.0,18.7,64.8,49.2,14.7,22.4,5.3,1.158241305,2.706086595
47171.0,27.5,47.9,33.7,11.5,16.2,4.1,8.254344727,8.462750185
47499.0,32.9,46.9,35.6,8.1,12.0,3.6,1.294395595,1.984110036
37626.0,25.0,57.0,42.1,10.9,17.1,4.1,0.577383889,4.654984944
67242.0,20.8,42.2,35.0,6.2,9.4,2.6,4.016721186,6.030218252
45788.0,20.1,48.5,33.9,9.3,12.5,3.1,4.438213898,35.78177233
65987.0,30.6,37.5,29.6,6.2,10.3,3.1,21.38514152,49.50637846
71959.0,19.4,44.2,34.8,6.6,12.7,3.1,42.78,70.31
30490.0,15.2,55.0,42.6,7.9,19.4,4.5,13.13572612,21.60886521
54319.0,29.1,46.0,34.4,8.7,11.7,3.4,1.941518373,4.534229243
41418.0,28.0,52.0,38.5,9.4,15.4,3.9,2.511921342,4.132224531
52047.0,22.7,45.4,36.1,9.5,11.3,3.2,42.78,70.31
58035.0,26.0,50.2,35.3,8.3,13.1,3.4,19.67960674,43.91797845
55242.0,46.4,35.9,24.3,8.1,11.7,3.8,1.954439982,2.368464651
34446.0,22.9,55.4,40.9,12.5,16.7,4.2,3.317537551,7.751013417
50858.0,28.8,44.3,31.6,8.8,11.6,3.2,1.249697306,2.216993937
63567.0,17.1,43.4,33.3,6.3,12.0,3.1,42.78,70.31
58643.0,17.2,45.2,33.9,8.9,12.9,3.2,3.853123341,9.00234293
70942.0,17.7,40.5,31.1,6.9,10.0,2.6,42.78,70.31
87817.0,16.0,38.0,30.6,5.0,9.6,2.4,42.78,70.31
73500.0,16.1,49.0,37.2,8.7,11.1,2.6,12.36383074,23.82482597
57879.0,20.1,40.9,27.5,7.2,12.1,3.3,19.37508272,37.19369801
44751.0,24.2,53.8,36.6,12.9,15.1,3.5,5.315050436,10.2419836
50539.0,18.5,49.7,38.9,7.8,15.1,3.6,2.008071328,3.303368407
51183.0,30.0,37.8,28.5,9.0,12.3,3.7,11.45976208,26.52922909
47412.0,23.4,47.7,35.8,8.4,13.8,4.0,4.276130509,5.726204469
56872.0,30.7,51.1,38.7,10.2,17.7,4.3,1.712904621,3.038735173
54802.0,29.4,51.2,38.9,8.3,12.5,3.6,3.429680829,8.688792815
35156.0,21.0,59.6,41.3,13.8,18.6,4.5,7.213047469,12.65643422
74421.0,17.6,32.3,24.1,5.8,8.0,2.6,23.58031443,28.57552123
50605.0,25.4,50.3,40.3,8.5,12.5,3.4,5.348623478,11.50082621
41381.0,29.7,50.0,36.2,12.7,15.1,4.0,0.821582378,3.380224639
49782.0,29.3,45.1,35.2,8.2,11.6,3.4,2.454579664,3.762494376
54814.0,25.1,49.0,40.4,7.0,11.9,3.2,3.428846025,8.866663509
29267.0,22.6,60.7,45.8,10.9,20.6,4.5,1.109650807,3.874444313
38596.0,21.8,52.7,42.2,9.6,16.4,3.9,4.723507835,38.08186939
47243.0,26.8,47.3,36.0,9.7,12.7,3.5,40.31756914,51.23439197
42674.0,24.5,47.4,33.6,11.6,14.6,3.7,1.142909426,9.214365466
43972.0,25.5,46.6,33.9,10.5,13.3,3.6,18.59088584,17.63548435
48788.0,42.3,47.2,33.0,10.3,14.5,4.2,6.303808922,10.76764598
57588.0,26.3,40.2,29.7,8.6,12.0,3.2,23.86351236,70.31
70199.0,14.3,36.9,30.4,5.3,8.2,2.6,42.78,70.31
47547.0,21.5,56.2,40.4,10.9,15.2,3.5,4.832749269,16.87397315
58618.0,18.0,39.3,31.4,5.5,8.5,2.4,42.78,70.31
56375.0,23.4,41.2,30.8,7.8,11.4,3.1,42.78,70.31
42606.0,19.3,54.2,38.2,9.5,15.8,3.7,3.352377129,27.0275381
55602.0,20.1,52.2,36.9,10.4,12.8,3.0,10.11750644,19.49620916
42258.0,25.4,52.2,37.0,12.5,15.2,4.1,11.88229866,16.14728917
86403.0,18.4,38.0,33.0,4.3,8.5,2.4,42.78,70.31
54874.0,29.0,41.4,31.8,6.4,10.8,3.1,1.112306812,1.489499963
66557.0,26.0,43.5,36.5,6.2,10.5,3.1,7.472848754,14.45905504
51088.0,19.1,49.6,36.3,8.5,12.7,3.2,3.052577406,31.2960506
53135.0,27.3,48.0,37.0,9.6,13.5,3.3,14.27263508,34.50709538
66937.0,25.5,45.7,33.1,8.5,10.6,3.1,2.737251473,6.649807552
38265.0,30.3,55.3,39.2,14.8,17.1,4.2,1.015047245,2.11695256
33701.0,25.5,60.0,42.9,15.5,18.1,4.2,4.516479941,8.703156072
41827.0,8.8,33.0,28.1,5.2,7.0,2.1,13.84663164,20.6579197
62366.0,24.6,45.0,33.8,8.8,11.5,3.0,20.42326584,25.95329108
53251.0,16.8,36.5,27.9,6.0,8.6,2.5,41.07011619,70.31
40653.0,23.2,53.7,39.2,10.2,15.8,3.9,2.136601686,2.026799902
50644.0,22.0,45.5,31.2,8.4,11.8,3.1,42.78,70.31
46026.0,38.5,48.3,33.6,12.1,15.0,4.1,3.446217321,14.17872269
44756.0,31.8,46.7,32.8,11.2,14.2,3.9,7.313877626,6.938011214
52151.0,16.2,40.0,33.0,7.0,8.8,2.4,5.823693714,23.96033985
48976.0,25.5,46.8,35.5,9.1,11.4,3.2,6.645291608,16.14389863
50149.0,25.4,50.3,37.3,9.9,14.9,3.8,16.13971756,15.3102837
37729.0,25.7,53.0,37.0,10.4,16.3,4.0,0.755675263,6.09240583
49147.0,29.3,37.6,29.6,7.6,11.5,3.4,4.090334697,6.140732652
89584.0,20.8,33.5,25.2,5.6,7.9,2.3,42.78,33.07646897
40182.0,33.5,53.4,35.6,14.7,16.8,4.3,0.894790997,1.866149681
48814.0,26.3,50.1,37.5,8.8,15.1,3.8,2.476702735,4.074288325
45434.0,25.2,53.6,36.6,11.8,14.9,3.7,6.973462475,24.34846337
44297.0,19.5,53.2,40.8,10.0,13.8,3.4,1.140497835,11.69276753
32868.0,21.4,54.7,37.9,11.1,19.4,4.4,4.156743659,4.261693003
49966.0,28.0,47.0,37.3,8.8,12.5,3.6,2.703474967,6.849014541
74635.0,16.9,36.5,28.9,5.7,7.9,2.4,0.5386324,0.921590696
67923.0,17.2,31.7,24.2,5.0,7.5,2.5,42.78,70.31
41268.0,20.7,53.5,40.8,8.8,16.1,3.9,2.501335402,4.11481018
47748.0,16.2,41.5,31.4,7.0,9.2,2.6,26.79822545,47.02173099
54663.0,27.6,50.7,38.0,9.7,16.6,4.1,1.597658049,2.834284903
56321.0,12.6,48.7,38.6,7.9,12.7,3.1,4.254937026,6.999564383
45700.0,24.9,50.4,38.5,10.0,13.5,3.6,14.42511499,25.31114898
48099.0,12.8,43.5,33.3,6.6,10.3,2.6,15.22909569,25.0525531
37288.0,28.7,50.3,35.2,12.3,14.6,3.9,1.537549792,6.325919145
39556.0,25.5,56.8,42.1,12.2,19.6,4.5,2.305880208,8.051185475
76304.0,27.2,33.2,23.8,6.6,9.2,2.9,42.78,39.69303391
51723.0,27.5,40.2,31.4,7.8,10.2,3.1,23.13908213,34.94282443
56188.0,24.6,39.9,29.7,7.0,11.0,3.0,42.78,70.31
44730.0,27.9,43.4,33.4,8.9,12.8,3.8,1.499507204,2.251178334
51812.0,15.9,46.1,35.2,7.5,12.4,3.0,6.681590706,11.72390916
44968.0,23.8,52.2,37.2,12.3,14.5,3.6,2.460924273,9.677693915
65635.0,21.8,43.8,32.4,8.3,10.9,2.9,9.87196709,17.51311383
51939.0,27.8,45.8,36.3,7.3,10.8,3.2,11.52605188,29.20023225
57690.0,20.4,42.8,35.3,5.8,9.8,2.9,8.276290598,16.01361746
76520.0,18.1,40.0,31.3,5.9,10.1,2.5,42.78,70.31
48860.0,25.5,49.9,36.0,11.0,13.0,3.6,18.50340224,29.45968588
47057.0,11.2,33.4,27.9,4.9,7.1,2.0,21.06158018,45.28746027
72993.0,25.6,47.9,39.2,7.9,12.5,3.3,9.11928605,16.17783905
67135.0,20.4,39.2,29.3,6.7,12.0,3.0,42.78,70.31
49200.0,28.3,42.4,34.8,8.1,11.4,3.4,5.156117551,9.180131031
48450.0,21.6,49.0,36.8,8.6,11.9,3.2,12.49331702,21.92150347
82567.0,19.2,35.7,30.5,6.3,9.2,2.4,11.17857856,45.99186609
38249.0,25.8,51.9,38.5,12.6,16.7,4.4,5.300505861,7.203050801
81061.0,23.7,38.6,27.2,6.6,9.6,2.8,42.78,70.31
52310.0,25.2,48.3,38.2,9.6,13.1,3.2,42.78,70.31
63600.0,20.9,29.0,21.9,5.9,8.3,2.6,25.44983586,43.47130858
67746.0,28.5,40.8,32.1,6.7,9.9,2.8,2.796156468,4.222535881
63398.0,21.5,48.3,34.1,9.4,11.8,3.0,9.301553658,22.48846113
46862.0,26.6,44.3,36.5,7.0,10.7,3.2,0.198121775,0.303690312
37563.0,29.4,52.9,37.5,13.9,16.0,4.0,2.070238596,4.317628482
93462.0,22.3,38.6,29.7,6.5,9.9,2.7,17.44122376,30.94116242
39114.0,25.6,48.8,35.4,11.3,17.4,4.2,2.641175249,2.707859565
68162.0,21.0,41.8,31.6,7.8,9.9,2.9,3.801106732,8.877118827
47999.0,24.4,41.9,30.0,8.7,11.6,3.2,37.40407002,47.53200219
67434.0,16.9,47.1,38.0,7.1,11.8,2.9,26.18432181,43.07439692
56099.0,27.9,47.4,34.3,9.0,11.8,3.3,6.453028786,15.67682033
49403.0,14.5,46.8,35.9,10.1,14.5,3.7,0.744607682,1.274010832
86108.0,17.0,40.7,33.3,6.1,9.7,2.6,42.78,70.31
72949.0,27.3,31.2,23.6,5.4,8.0,2.6,2.414841972,2.92639728
52651.0,28.5,47.3,33.8,10.4,12.6,3.6,1.061455073,2.578671353
52798.0,21.6,47.5,33.4,8.9,12.4,3.3,42.78,70.31
37392.0,23.6,50.0,38.1,13.2,15.3,3.6,4.239992284,8.170370526
50464.0,18.4,44.9,32.4,8.0,12.7,3.3,1.88830515,2.817180175
82284.0,18.4,40.1,33.1,5.0,8.6,2.5,42.78,70.31
85624.0,23.9,34.7,25.2,5.9,10.1,3.0,27.90310522,53.56465747
47357.0,29.3,51.9,38.9,9.6,12.7,3.6,8.753141492,21.26465433
62109.0,16.3,32.7,29.1,4.2,6.7,2.2,16.13371494,21.60480144
58075.0,27.2,45.8,34.8,7.4,11.9,3.4,0.528318841,1.366181321
30691.0,26.0,55.0,38.0,14.8,16.5,4.1,1.153086628,2.40484342
57441.0,22.4,43.7,32.9,9.5,12.2,3.0,3.383344705,13.3051532
36354.0,26.2,50.4,35.4,11.4,17.5,4.3,4.90630483,5.030179073
47132.0,23.7,53.6,37.9,13.9,16.0,3.8,2.893080345,5.574901273
58873.0,28.9,37.9,27.7,7.2,9.6,3.0,8.171822127,19.08450385
42887.0,22.5,42.1,32.4,7.7,9.6,2.9,5.858833003,14.23329655
28024.0,22.0,64.3,49.9,13.1,24.0,5.7,0.254590444,2.610146893
69991.0,28.5,38.2,30.6,5.3,9.4,2.8,1.383858042,1.853136636
63929.0,24.7,48.8,36.5,9.2,13.8,3.6,1.835439081,3.019380531
39225.0,22.7,53.1,37.8,12.4,14.3,3.8,7.117307239,9.671968478
56697.0,30.1,50.6,39.7,7.5,11.0,3.2,2.354879675,3.609669574
51235.0,28.1,49.2,39.4,7.8,12.3,3.4,0.572954537,1.231989985
47073.0,20.7,42.3,35.4,6.6,10.8,3.2,15.12815114,29.27113571
56484.0,16.2,46.7,37.2,7.0,12.4,3.0,1.171171365,1.926630013
48589.0,34.6,51.5,36.2,11.5,14.0,3.9,9.617666717,15.31250506
51962.0,26.0,44.2,35.0,7.0,11.9,3.4,3.54573611,6.860568875
51715.0,21.9,43.7,33.6,7.4,9.9,2.8,2.906189808,5.099370314
78112.0,13.5,37.3,33.2,6.8,8.4,2.5,12.85799594,30.02861163
51985.0,24.3,49.5,37.5,9.5,12.6,3.4,34.35659265,25.03437764
45879.0,32.0,48.3,36.7,8.3,12.6,3.4,1.973764084,4.244067244
59942.0,24.9,44.3,35.6,8.0,13.2,3.4,6.105033561,10.04305709
49522.0,23.7,53.7,40.3,10.7,14.6,3.4,16.37008998,64.37610533
85876.0,17.9,36.7,29.3,6.6,9.5,2.4,8.460129578,33.26983501
44887.0,35.1,52.9,36.2,12.9,15.2,4.2,3.053371702,4.861342258
60379.0,23.9,48.6,37.2,9.9,12.6,3.1,5.095094382,20.03668477
53788.0,28.7,48.9,32.5,10.1,12.8,3.5,42.78,70.31
47508.0,22.3,50.2,38.5,10.2,12.8,3.2,3.041796393,6.343880733
31419.0,22.9,53.3,39.9,11.3,17.4,4.2,2.746177067,2.815512466
63338.0,26.3,45.9,35.0,8.5,11.7,3.2,14.4730899,24.72173733
51788.0,28.8,43.5,33.6,6.7,11.5,3.4,3.641645365,7.04614164
61375.0,24.1,42.4,33.7,8.4,11.2,3.1,20.04944865,35.56821789
84861.0,15.9,44.5,36.7,7.2,9.5,2.4,11.06289419,26.74687209
69214.0,26.1,29.8,21.7,6.4,8.7,2.8,6.124885086,7.422368531
47075.0,33.0,48.7,38.0,8.7,12.6,3.6,3.023806957,4.635032562
52269.0,27.0,43.1,31.2,8.8,12.2,3.4,7.324001906,12.51025541
57674.0,20.4,44.7,32.2,8.4,12.6,3.5,3.335796217,5.007960049
48429.0,31.9,45.1,32.0,8.3,12.7,3.8,0.345115349,0.52900893
54376.0,29.0,43.8,31.7,8.9,11.3,3.2,16.97397157,12.36830493
47314.0,24.9,48.3,34.7,10.0,11.9,3.3,2.551247461,6.197934241
76665.0,17.8,31.8,23.5,4.8,7.9,2.5,42.78,70.31
49073.0,28.3,49.4,34.6,8.9,12.3,3.3,1.413080489,2.479473528
60773.0,23.5,41.5,31.4,8.3,10.2,3.0,6.690667981,16.25413481
45570.0,29.1,47.5,38.0,9.3,13.5,3.6,1.573410315,3.383210401
43967.0,32.0,46.3,32.8,10.7,13.7,3.8,6.127920706,5.813001631
40315.0,27.6,47.4,33.1,10.3,12.5,3.5,1.076122036,4.42747352
43457.0,22.3,57.1,41.5,13.0,14.4,3.7,2.513276853,6.076375074
48660.0,21.9,51.4,36.5,9.5,13.5,3.4,15.73693451,27.6129441
65953.0,20.2,46.8,38.2,7.1,11.0,2.8,19.07895745,41.0243448
41899.0,35.9,52.6,39.7,9.7,14.2,3.8,1.02960359,2.213895219
44913.0,22.1,52.7,37.6,11.7,13.5,3.3,3.015134167,11.85714892
45341.0,16.8,48.4,39.0,5.7,13.7,3.1,3.195121603,5.256119946
58057.0,23.0,40.6,33.6,8.1,9.9,3.0,31.4908287,50.13726177
79354.0,14.7,43.1,38.8,5.1,8.6,2.2,10.55741721,27.30045772
69089.0,24.7,40.4,29.9,7.6,11.0,2.8,42.78,43.85889068
51455.0,33.6,45.2,34.0,8.0,12.1,3.4,0.750816036,1.941537502
53469.0,25.9,45.4,34.7,8.3,11.9,3.3,42.78,70.31
50388.0,25.3,46.2,33.2,10.8,12.1,3.4,17.31391944,27.56588336
58384.0,27.8,47.4,35.2,9.1,11.2,3.2,3.051365504,7.412908011
58855.0,22.2,43.2,31.4,8.8,10.8,2.9,1.488595683,6.124507953
47573.0,30.8,49.1,41.2,8.6,12.2,3.6,3.381704356,5.183634415
62149.0,40.1,35.1,23.4,7.1,10.4,3.5,0.319953739,0.387732102
47031.0,36.9,54.0,32.2,11.8,15.5,4.3,7.905384011,13.46455764
59922.0,24.5,44.4,32.4,9.2,11.7,3.1,20.31853976,49.12434075
58766.0,30.3,47.5,35.7,7.5,12.2,3.3,2.074749006,5.365099852
47405.0,29.9,47.7,36.6,8.9,13.3,3.5,1.519401134,3.26707768
51804.0,18.4,41.9,32.7,7.3,11.7,3.2,8.407185465,12.5427589
57459.0,24.7,44.3,30.8,8.8,10.8,3.0,1.91116408,7.863075072
52845.0,18.4,35.1,27.4,5.7,8.9,2.5,3.676044841,6.521394487
48988.0,22.2,51.4,42.3,10.0,11.9,3.3,15.36487825,24.46277074
33171.0,18.1,55.0,43.8,7.5,18.3,4.2,4.379932544,7.20518768
35701.0,24.3,58.3,42.4,16.1,17.6,4.1,3.132938352,6.037102302
37278.0,25.1,53.8,42.2,10.9,18.6,4.3,4.334803971,4.444248976
34382.0,23.5,57.5,40.7,12.1,19.7,4.5,2.72334008,9.508783681
63088.0,17.7,49.7,36.5,8.9,10.5,2.8,22.97175845,53.67065338
30076.0,18.5,56.7,45.4,8.1,20.4,4.7,2.43944837,4.013003206
59523.0,20.8,45.0,33.0,8.7,14.3,3.7,0.28339196,0.484878729
50477.0,23.8,51.4,36.8,10.6,12.3,3.4,16.5089465,26.28426772
56337.0,22.8,48.4,38.6,7.3,10.5,3.0,25.27882876,64.04167521
37148.0,31.1,50.4,31.7,14.4,15.6,4.3,4.777292238,6.492036719
76792.0,17.8,46.4,36.4,6.8,11.8,2.9,36.52882064,60.09156666
34735.0,22.0,55.1,40.0,12.9,16.0,4.1,1.44756541,5.955697686
47681.0,28.1,44.8,31.8,8.6,11.5,3.1,1.552990748,2.755044006
64536.0,21.9,36.0,28.3,6.7,9.7,2.7,42.78,70.31
61015.0,34.1,42.8,31.8,6.2,10.7,3.3,3.441753685,6.659375507
45689.0,25.6,46.5,34.4,10.1,12.4,3.5,42.78,42.42328592
53286.0,28.3,46.1,35.6,6.6,10.6,3.0,1.464300327,3.786538732
35961.0,22.0,51.3,37.1,10.0,15.7,3.8,2.786975966,2.857341455
70974.0,18.3,42.3,32.2,7.3,11.9,2.8,42.78,47.29723717
46962.0,26.5,50.3,38.0,9.0,14.3,3.6,0.814138392,1.75059325
75740.0,18.4,41.3,33.6,6.0,10.8,2.7,3.784462235,38.79958011
51665.0,18.7,52.0,39.5,10.5,14.0,3.5,18.2732852,42.69325563
52043.0,20.9,38.2,29.6,6.7,14.2,3.7,42.78,70.31
57183.0,36.3,42.6,30.4,8.4,13.4,3.8,19.42968985,44.97952835
57612.0,30.1,45.4,32.5,9.4,13.1,3.6,42.78,70.31
52565.0,24.2,46.1,34.3,9.5,12.1,3.2,38.34115283,27.93777919
43328.0,25.4,51.9,37.1,10.9,14.0,3.6,33.51114717,31.78898072
53968.0,30.3,45.2,37.8,8.3,12.2,3.5,4.744797213,12.02052377
54382.0,25.5,36.3,27.5,6.9,9.7,3.0,37.58190538,56.42091678
28925.0,20.7,60.3,45.3,13.8,16.0,3.6,2.498539299,4.814629481
47279.0,29.3,46.9,38.1,7.9,11.5,3.3,1.504873351,2.306740173
39037.0,31.3,53.1,39.5,13.2,16.8,4.3,11.6628865,15.84912198
64053.0,26.7,40.3,30.2,7.8,10.1,3.1,2.07611768,4.848572967
38040.0,25.6,54.7,39.9,13.2,15.2,4.0,5.571695864,7.57158079
42879.0,29.6,50.0,39.5,10.9,16.9,4.2,7.998655034,14.1898119
50805.0,26.5,48.1,36.6,9.3,12.5,3.3,37.65283734,47.84812845
37834.0,23.9,58.3,43.0,12.2,18.0,4.1,4.440501565,9.260978935
53853.0,25.5,51.1,38.9,10.3,13.3,3.3,9.817254579,23.7352765
42439.0,22.9,57.4,42.2,13.7,16.2,3.8,9.747900032,18.78398586
137551.0,19.2,30.4,24.4,3.7,7.4,2.1,3.645444038,6.467107905
58715.0,34.9,47.6,35.0,8.1,13.0,3.6,0.681826973,1.763138471
82445.0,17.6,46.0,38.9,5.6,14.4,3.2,42.78,70.31
36176.0,26.1,54.2,42.1,7.3,19.9,4.6,1.068365605,1.757509874
53921.0,25.1,52.4,37.0,12.1,14.6,3.5,4.804662606,9.258477639
56698.0,29.8,49.5,38.7,7.8,11.4,3.4,2.626719305,6.654560865
50157.0,18.4,46.5,34.0,7.6,11.5,3.3,10.29884632,14.27505039
46262.0,23.9,45.8,34.5,9.4,11.7,3.2,21.12872654,15.39572113
64591.0,25.2,37.5,28.1,8.2,9.9,3.0,35.03467757,55.77950383
49707.0,25.3,48.7,33.1,12.0,14.2,3.6,2.619226855,5.462582182
46495.0,24.7,51.5,37.1,11.5,14.4,3.6,1.640396197,5.727588965
38092.0,29.9,57.1,42.2,12.0,19.1,4.5,0.441610163,4.52753597
62782.0,23.4,45.1,35.0,9.2,12.0,3.0,7.834790061,18.94225182
48818.0,24.8,52.8,39.8,8.9,14.6,3.6,5.581596998,12.45616642
50368.0,27.2,36.9,28.0,7.9,10.3,3.1,11.95051245,18.04672529
69212.0,19.9,43.1,35.1,6.3,10.0,2.9,42.78,70.31
53906.0,24.8,41.1,31.8,8.8,13.4,3.6,26.95225883,27.63274869
42407.0,19.3,54.1,41.1,11.0,16.4,4.3,2.079228815,5.376684204
44259.0,30.5,47.8,37.0,10.2,13.1,3.4,12.13297352,13.53024495
50356.0,29.2,45.7,35.2,8.5,12.3,3.5,3.494544769,8.853119866
44975.0,22.4,46.9,38.2,9.8,11.7,3.2,2.687917085,11.05885886
46578.0,33.5,47.1,33.4,10.6,14.7,4.1,24.14889638,41.24915116
49138.0,24.7,46.5,33.8,10.3,13.2,3.5,15.25974814,14.47553666
66827.0,18.6,33.0,25.0,5.5,8.6,2.6,42.78,70.31
45355.0,19.4,48.4,36.6,8.8,13.1,3.2,7.403759547,70.31
43386.0,26.4,49.7,37.5,10.8,14.5,3.7,1.886720504,3.310549953
52388.0,28.6,48.2,33.6,11.8,14.2,3.5,6.882622915,13.26266079
50576.0,25.9,50.9,39.2,10.2,12.1,3.4,39.33013726,62.61840252
39309.0,27.9,47.7,33.7,11.2,13.5,3.6,0.428429864,1.762682871
46284.0,25.4,43.8,33.3,8.8,11.4,3.2,17.16538776,21.81327455
50162.0,23.9,53.3,39.4,11.4,14.0,3.3,7.998723929,15.41336254
39726.0,25.3,47.1,35.4,9.1,15.1,3.9,0.743662263,1.22335815
38827.0,20.5,48.4,35.2,10.4,15.5,3.8,5.427834944,5.564876764
50267.0,30.1,46.1,35.2,8.1,12.3,3.2,0.812709578,1.747520956
46029.0,25.0,51.3,35.2,11.9,15.1,3.7,9.381924104,19.56666386
50412.0,23.6,46.3,34.0,10.5,13.5,3.4,6.330854476,22.10474049
44635.0,33.7,49.8,37.0,12.8,14.7,4.1,9.588904167,15.26671155
45419.0,23.0,55.1,39.5,10.8,13.4,3.3,12.48241071,30.17885165
36581.0,37.0,51.9,33.2,12.7,16.4,4.3,1.159622075,9.349106202
41495.0,25.1,55.4,38.2,10.5,16.0,3.9,0.559052814,5.73159754
67654.0,21.0,48.7,37.1,8.3,11.6,2.8,29.79856113,70.31
51769.0,22.0,51.8,40.0,11.1,13.7,3.2,4.088619153,7.878677881
42146.0,29.7,56.8,39.3,14.6,17.0,4.0,4.300603821,7.989594824
49147.0,28.6,44.2,30.5,9.8,13.2,3.4,11.10494698,8.276829235
61735.0,29.1,41.2,29.3,8.5,13.6,3.6,42.78,70.31
39254.0,11.7,37.2,29.9,6.5,7.8,2.3,4.525710683,8.02872271
48024.0,25.8,50.6,35.2,11.5,14.5,3.6,5.19461212,10.83372964
53632.0,18.4,45.3,32.8,7.6,12.7,3.5,31.55668539,60.57831307
50529.0,29.9,49.6,33.2,9.8,13.8,3.7,16.17078527,36.08751984
68749.0,13.9,34.6,28.6,5.4,9.2,2.5,4.100722377,6.1179062
51028.0,26.2,41.1,30.0,7.5,12.6,3.6,1.282412321,1.690598699
60044.0,20.4,45.5,34.1,7.8,11.6,3.0,42.78,69.14952974
43436.0,22.4,52.2,39.6,9.0,16.2,4.0,1.19641476,1.968156542
46101.0,31.9,48.5,36.9,8.6,13.1,3.5,0.993025944,2.135244487
56052.0,14.7,49.6,40.9,7.3,13.8,3.1,9.68393185,20.82278135
54866.0,29.2,46.9,37.3,7.3,10.9,3.2,1.694473759,2.597368536
38034.0,19.9,57.0,44.3,11.3,17.8,4.1,1.013453406,10.39026529
38352.0,29.3,55.0,38.8,12.3,20.9,5.0,1.660736586,1.702666816
45584.0,22.1,52.8,39.5,10.1,11.9,3.1,7.239129597,29.78384749
51709.0,23.5,49.8,37.3,12.6,14.4,3.5,4.143563627,7.984554657
37776.0,20.3,55.1,39.3,13.3,15.3,3.5,2.745458444,5.290437163
51457.0,29.0,39.1,25.8,8.1,10.7,3.4,0.551930063,0.668849828
32917.0,24.5,61.0,40.7,17.3,18.4,4.1,8.798371056,16.34547677
28146.0,19.8,61.0,42.9,17.0,18.0,4.2,4.436380165,8.548805591
56803.0,24.6,49.4,41.2,7.3,11.1,3.0,14.99121428,22.97923357
57934.0,24.9,42.8,33.4,7.2,11.2,3.1,9.775947491,21.02063709
55580.0,22.6,42.7,35.1,6.1,10.1,3.0,12.82884946,17.17922662
52683.0,21.0,44.8,34.3,7.0,11.5,3.1,5.371274767,13.6076492
52506.0,20.8,49.1,34.2,9.3,12.4,3.1,9.614000893,39.55474653
37429.0,23.0,54.5,43.2,11.0,16.9,4.1,0.615194557,6.307181579
43402.0,31.9,50.2,35.7,9.9,15.5,4.2,3.579676982,5.340553686
50672.0,25.9,46.2,34.7,10.7,13.7,3.4,13.46623476,28.08478156
50684.0,25.3,47.0,33.9,9.0,12.3,3.4,20.4803913,49.75453007
31118.0,26.1,57.2,42.6,16.4,18.0,4.3,2.252061475,4.339672214
44389.0,22.1,47.3,34.2,10.2,13.5,3.5,6.132169429,6.286994265
53871.0,24.0,47.1,34.4,10.0,11.7,3.1,2.07865009,8.552160369
84213.0,20.9,28.4,20.9,5.9,9.2,2.9,42.78,70.31
48372.0,23.0,46.2,34.2,10.0,13.3,3.5,42.78,55.55330646
51070.0,16.1,41.0,31.2,8.2,10.0,2.4,39.36609829,70.31
45427.0,28.1,48.4,34.8,9.9,12.0,3.4,2.592125314,6.297241835
46259.0,22.6,53.1,38.1,9.2,15.2,3.7,10.0902327,16.59889042
